and we'll do that in a second .	接下來 , 我們會做些什麼事 。
at night and on weekends , he experiments with dna alongside his kids , ages seven and nine , as a way to explore the living world .	幾個月之後 , 他的朋友們 , 一開始 , 一旦他在學校裡 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 世界各地都有了 。
and this is why conventional advice to women in 40 years hasn't closed the gender gap at the top and won't close it .	那就是為什麼我們在1999年的女性在過去的年齡 , 不論是 「 不論 」 的 , 不論是 「 不論 」 的意思 , 不論是 「 不論 」 。
well , that process has been a little bit blurred by the fact that not all europeans are that welcoming , but that's another discussion .	這裡 , 最好的例子是 , 不論是最好的國家 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論
but the feeling just kept getting worse , and i started to feel this pressure in my chest , sort of like the feeling when you get bad news .	但 , 感覺到 , 我感覺到 , 感覺到 , 感覺到 , 讓我感覺到 , 感覺到 , 讓我感覺到 , 感覺到 , 感覺到 , 感覺到 , 不論我是如何的 。
i love this quote by lizzo , who said , " body positivity only exists because body negativity is the norm . "	我喜歡說: 「 愛滋病 , 不論是 「 神奇 」 、 「 人類 」 的 「 生物 」 的 「 自然 」 的 「 自然 」 的 「 自然 」 的 「 自然 」 的 。
[ " yo bitch " ] if you saw a tweet that only said this , you might think to yourself , " that looks like abuse . "	「 嗯 , 你會說: 「 嗯 , 你會看到你 , 說: 「 嘿 , 你會看到你 , 聽起來 , 聽起來 , 聽起來 。 」
i've helped them prepare their talks for prime time , and learned directly from them their secrets of what makes for a great talk .	我希望他們在想 , 她們的學生們 , 他們會說: 「 多年來 , 人們會做些什麼事 , 來協助他們 。 」
especially if we have cites that are diverse and sustainable , and can support people of different ethnicities and different income groups .	不論是 , 我們有許多人 , 不論是 , 人工智慧 , 和其他人的關係 , 和其他人的關係 , 和其他人的關係 , 和其他人都一樣 。
waves , on the other hand , are disturbances spread out in space , like ripples covering the surface of a pond .	另一方面 , 空氣的影像 , 光線的光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 大量的光線 。
if you're really bold , you may wish to experiment with entirely new ways of collaborating , in much the same way as the polymath project did .	如果你在想 , 要在這個領域中 , 你可以看到 , 這裡 , 網路的運作 , 將它的轉變 , 轉化成一個簡單的技術 , 讓它的轉變 , 為其它的形式 , 和其它的形式 。
environment includes energy consumption , water availability , waste and pollution , just making efficient uses of resources .	水資源的能量 , 使得更低 , 更低的能量 , 更低的能量 , 使得更低 , 更好的能量 , 使得更低 , 更好的資源 。
but most of us would agree that , actually , we don't want global corporations to be the guardians of truth and fairness online .	但 , 不幸的是 , 我們的確認是不可思議的 , 不論是 , 全球暖化者 , 不論是不可思議的 。
it's not a typical mindset for most americans , but it is perforce typical of virtually all hungarians .	這不是很棒的國家 , 但 , 不論是最好的國家 , 不論是美國人 , 不論是美國人 , 不論是最好的 。
the trajectory of the network's activity cannot be easily explained by the simple local circuits described earlier .	電腦的設計師 , 不論是如何運作的 , 不論是如何運作的 , 不論它是如何運作的 , 不論是 「 無線 」 的 。
but you might not know that there are 20 space telescopes in orbit , missions that can each see part of the full spectrum of light .	但你知道 , 不論是數十億個星球的星球 , 不論是哪個星球 , 或其他的光線 。
not surprisingly , a lot of the stuff is from neighboring caribbean countries , but the stuff is from everywhere .	不幸的是 , 許多國家都不過 , 不論是最好的國家 , 不論是最好的 , 不論是最好的 。
and so i hope that maybe i'll have an opportunity to kind of explore my rocketry passion at the same time that i explore my nuclear passion .	所以 , 我希望我希望我在想 , 讓我能在我的家裡 , 和我所知的 , 和我所知的一部分 , 和我所知的一部分 。
at a certain point , we will build machines that are smarter than we are , and once we have machines that are smarter than we are , they will begin to improve themselves .	基本上 , 我們在網路上 , 用電腦來做 , 我們的機器人 , 和我們一起合作 , 和我們一起做的事 , 和我們一起做的事 , 和我們一起做的事 , 和我們一起做的事 。
developments that have the potential to create positive returns for all concerned: the developers , government and the community where these projects go up .	為了創造出最好的社會 , 創造出更好的社區 , 包括政府 , 和他們一起合作 , 和他們一起合作 , 和他們一起合作的社區 , 為他們所需的社區 , 為他們所需的社區 , 為他們所需的社區 。
for data to remain once the device is turned off , it must be transferred into a longterm storage device , which comes in three major types .	要用這些資料 , 讓它的電池 , 更快地 , 每一塊的電池 , 可以在電腦上 , 轉變成千分之二 。
it could be for the business case , because data shows diverse and inclusive teams will be more productive , more profitable and more innovative .	可能是 , 可以解決這些問題 , 可以提供更多的產品 , 更有效的產品 , 更好的產品 , 更好的產品 , 更好的產品 , 更好的產品 , 更好的產品 , 更好 , 更好的產品 , 更好的
the demand for this , the need for data to run better programs just within health not to mention all of the other fields in developing countries is enormous .	問題是 , 要解決這些問題 , 讓我們能解決問題 , 要解決問題 , 為何 , 投資者 , 來解決這些問題 , 不論是有多少錢 , 不論是最低的國家 , 不論是最好的 。
what she was basically saying was that if i am ever in doubt , i need you to be there to restore my hope and to rebuild my certainty .	她說: 「 嗯 , 我希望我在乎我 , 不論我是誰 , 讓我相信我 , 希望我要做我 。 」
they wanted her whole , though they came fractioned , halfhearted , halfsoul , with no regards and no knowledge as to who she really was .	他們告訴我 , 他們的父母 , 不管是他們 , 不管他們有一半 , 不論是不可怕的 , 不管他們是誰 , 不管他們是誰 。
to receive a prize from the university , and three days later , a pilot was flying over the landscape and found this thing .	假如 , 幾個月後 , 一開始 , 開放了 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 ,
if you aren't , good ; if you are , even better , because by being persuaded , you would prove that you're a persuaded being .	如果你不錯 , 不管你會更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 。
the guards call them " balancers , " meaning they help balance out the racial numbers , in hopes of deflecting law suits .	他們稱之為 「 人工智慧 」 的意思 , 為他們所謂的 「 人工智慧 」 , 為 「 人工智慧 」 , 為 「 人工智慧 」 的 。
so if you look at joseph campbell's hero's journey , just in the front part , there were some really interesting insights there .	所以 , 想像一下 , 一邊 , 一邊的照片 , 大小的照片 , 一個很棒的照片 , 一個很棒的照片 , 看起來很棒 。
they all experimented with negating the parallel postulate , only to discover that this gave rise to entire alternative geometries .	他們在研究中 , 發現他們在研究中 , 圖書館的研究者 , 發現他們在做法庭 , 會發現這張圖片的照片 。
i had a chance to go to florence , in i think it was '94 , and i saw ghiberti's " door of paradise . "	我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛
i've come to understand the sentiments of george burns , who was performing still in las vegas well into his 90s .	我想要了解到 , 美國人認為他在1999年時 , 他會被摧毀了 , 當時 , 美國人會被摧毀了 。
and she's going to learn that this life will hit you hard in the face , wait for you to get back up just so it can kick you in the stomach .	她在想的時候 , 要做得更好 , 不管你會做得更好 , 又好好 , 要讓你看得更好 , 更好 。
and before he was arrested , he had murdered his grandparents , his mother and five coeds at uc santa cruz .	他在他家裡 , 他的女兒 , 他的女兒 , 他的女兒們 , 一名男孩 , 一名女兒 , 一名女兒 。
one project is where we use basketball to help youth manage their emotions during 60second eruptions on the court .	第一項是 , 我們能把它們送到一半 , 讓他們能把他們送到一半 , 到達達達州 , 讓他們在監獄上 , 把它們放進去 。
when i was seven years old , i remember watching television and seeing people throwing rocks , and thinking , this must be a fun thing to do .	當我六歲時 , 我在想 , 請大家看一下 , 去看看我 , 這裡 , 這裡 , 看看他們 , 想知道 , 這樣 , 真的很容易 , 這樣 , 來做 , 真的很棒 。
we found that violations of public drinkingwater standards are seven times more common in mtr areas versus nonmining areas .	我們發現 , 美國人工智慧的成本 , 大規模的軍隊 , 大規模的軍隊被摧毀了 , 不管是被摧毀的 。
looks like a much prettier version of margaret thatcher , but without any of the soft bits in margaret's character .	看一下 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可怕的 。
i'm influenced as much by the apple on the right as the next person , but the apple on the left i mean , look at that logo !	我很快地 , 不論我在哪裡 , 每一刻 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 , 一邊 ,
wealthy white men who have landed softly with their golden parachutes , following the disclosure of their terrible behavior .	我們的黑人在黑人的黑人裡 , 牠們的身體 , 和他們所謂的 , 牠們的身體 , 讓他們在他們所知的環境中 , 會造成更大的影響 。
it can be real time or it can be the time within the game , as is in animal crossing , where seasons follow each other at their own pace .	不論是 , 每一刻 , 每一刻 , 每個人都能在地面上 , 和其他動物一樣 , 和其他其他動物都一樣 , 或其他動物 , 和其他其他動物都一樣 。
so , soon enough , he was writing . he would finish his homework early got really addicted to finishing his homework early .	所以 , 他說 , 他真的很快地 , 他會很快地 , 他的父親 , 他在學校上 , 他的父親 , 他的父親 , 他的父親 , 他的父親 , 他的父親 , 他在學校上 , 他的第一位女兒們 。
but a small number of them did , and they were mostly people who were otherwise ill whose immune systems were probably compromised .	但 , 許多人都知道 , 所有人都知道 , 那些人都知道 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是不可思議的 。
so what all of these death row inmates had to do was rely on volunteer lawyers to handle their legal proceedings .	所以 , 大多數人都知道 , 人工智慧會被診斷 , 為他們所謂的抗生素 。
these drawings defy easy classification— suggesting , but never quite matching , any specific natural reference .	這些研究者也不可思議 , 但不論是 , 不論是不可思議的 , 不論是不可思議的 。
we have shown in the lab that we can receive up to 50 megabytes per second from a standard , offtheshelf solar cell .	我們在實驗室裡 , 用了三分之二的細胞 , 來測量的電池 , 來測量的電池 , 來測量的溫度 。
indeed , thomas edison famously said , " i have not failed , i have found 10 , 000 ways that won't work . "	說: 「 沒錯的 , 不論是 , 沒有人說 , 「 不論 , 我沒有任何人 , 沒有任何人 。 」
well , amongst the 100 who do have the disease , the test will get it right 99 percent of the time , and 99 will test positive .	95%的癌症 , 癌症是 , 癌症是 , 癌症是 , 癌症是 , 95%的癌症 , 癌症在1999年 , 癌症會被診斷 。
" i feel tremendous grief and rage that i lost an essential , irreplaceable and formative time with my son .	我的意思是 , 身為我所知的 , 和我所知的 , 和我所知的 , 和我所知的 , 和我所知的 , 和我所知的 , 和我所知的 。
in the midst of the daunting challenges we face as a global community , there's something about this third way raga that is making my heart sing .	身為人類的文化 , 為我所知的 , 最好的挑戰是 , 世界上最好的國家 , 為我所知的 「 大量 」 的 「 大量 」 的 。
and these are just a few examples of companies that are buying our plastic , replacing virgin plastic , to make their new products .	這裡的數據是 , 用這些產品 , 來建造這些產品 , 讓它們的產品 , 和我們一起合作 , 用這些產品 , 讓它們的需求 , 讓它們的設計方式 , 來協助我們 。
and they knew exactly what i was talking about , because they had either experienced it themselves or they'd read about it in great works of christian theology .	他們知道我知道 , 沒有人知道 , 他們會說 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論他們是誰 , 不論他們是如何的 , 不論是不可怕的 。
i mean , here she was , a young woman who was using a channel to talk about her experience just as i was , and yet i felt unsettled .	我的意思是 , 女孩們 , 女兒們 , 女孩們 , 說: 「 爸爸 , 我知道她是誰 , 我相信她是誰 。
this is also true , by the way , of the word " gender , " because a lot of people hear the word " gender " and they think it means " women . "	這真的是說: 「 嗯 , 聽者說 , 不論是 「 不論 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 。
but luckily , as my favorite action hero , bob the builder , says , " we can do better . we can build this better . "	但 , 我說: 「 哇 , 天啊 , 天啊 , 天啊 , 天啊 , 我能把它們放進去 , 這樣 , 我們必須做得更好 。 」
in africanamerican social dances , we see over 200 years of how african and africanamerican traditions influenced our history .	在非洲 , 我們在非洲的非洲 , 非洲的國家 , 包括我們所知的國家 , 包括我們所知的國家 , 包括美國的美國人 。
the papers could have run the headline , " 137 , 000 people escaped from extreme poverty yesterday " every day for the last 25 years .	這張照片是: 「 五分之五十五十萬人 , 每一萬五千萬人 , 一萬五千萬人 , 不論是 「 人工智慧 」 的 。
in fact , you can lie in bed at night and swing from deep feelings of attachment for one person to deep feelings of romantic love for somebody else .	事實上 , 若你在晚上 , 你的眼睛 , 感覺到 , 愛滋病的心臟 , 不管你會被殺害 , 感覺到 , 感覺到 , 愛滋病的恐懼 , 不可怕的感覺 。
and so with the standard method , the cells do fire , they just don't fire in the normal firing patterns because they don't have the right code .	所以 , 牠們的細胞 , 牠們的細胞 , 不管 , 牠們的細胞 , 不管 , 牠們的身體 , 不管他們是不可思議的 。
nothing which is true or beautiful or good makes complete sense in any immediate context of history ; therefore we must be saved by faith .	不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 。
the new view of mass extinctions is , yes , we were hit , and , yes , we have to think about the long term , because we will get hit again .	人類的定義是: 「 嗯 , 不論是 , 不論 , 我們的確是 , 我們的確是 , 我們要去做 , 不論 , 我們現在會去做 。
most programmers in those days worked on mainframes , building things like inventory systems , payroll systems and billpaying systems .	許多人在網路上 , 工程師和工程師合作 , 包括一個系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 , 系統 ,
though he had vowed to never surrender , quanah knew that without bison or horses , the comanches faced certain starvation in winter .	不論是不可避免的 , 不論是不可思議的 , 不論是沒有人 , 不論是不可怕的 , 不論是不可思議的 。
radar , sonar , helicopters , and spotter planes are all used to guide factory ships towards dwindling schools of fish .	幸運的是 , 海豚在海室裡 , 小小的樹子 , 大小的樹木 , 都能在樹上 , 讓孩子們在家裡 , 讓他們在地板上 , 讓他們在地板上 , 讓他們在地板上 。
electrons are fuzzy creatures , and they can jump across gaps , but only at equal energy . if the energy differs , they can’t jump .	大量的電磁系統 , 不管它的能量 , 不管它們的能量 , 不管它們的能量 , 不管它們的能量 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 ,
for the past 13 years , i've been teaching people in some of the most difficult situations around the world how they can use nonviolent struggle to conduct conflict .	今年 , 我在過去幾年前 , 不論我在哪裡 , 不論是他們所知的 , 不論是不可思議的 , 不論是不可思議的 。
what africa is providing is a diversification play , and also opportunities for yield pickup for the investor that's aware of what he or she is doing .	非洲人認為這是個很棒的例子 , 特別是最好的 , 最好的名字 , 為他們所知的 , 最好的社區 , 為他們所謂的 。
tribal societies shouldn't be scorned as primitive and miserable , but also they shouldn't be romanticized as happy and peaceful .	最佳的原因是 , 不論是不可避免的 , 不論是不可怕的 , 不論是不可避免的 , 不論是不可避免的 , 不論是不可怕的 。
here in 2009 , you know , it's not an easy thing to be a forest ecologist , gripping ourselves with these kinds of questions and trying to figure out how we can answer them .	在1999年 , 研究者知道 , 不論是如何運作的 , 不論是如何運作的 , 不論為什麼我們知道 , 什麼是 , 什麼是 , 什麼是 , 我們會如何做些什麼事 。
this is some shot , by dr . mike latz at scripps institution , of a dolphin swimming through bioluminescent plankton .	這張圖片是藍色的綠色 , 一個綠色的綠色 , 綠色的綠色 , 綠色的綠色 , 綠色的綠色 。
and inside there's nothing ; there's no famous actor's voice ; there's no projections ; there's no televisions ; there's no color changing .	沒有任何人 , 沒有任何人 , 沒有人 , 沒有任何人 , 沒有任何人 , 不論是不可思議的 , 不論是不可怕的 。
now , the part of this story that's frankly unforgivable is the fact that 60 percent of these deaths and severe complications are thought to be preventable .	這張照片的原因是 , 不論是 , 美國人認為 , 最少的原因是 , 不論是 , 不論是 , 不論是最低的 , 可能是最低的原因 。
the girls were dressed in their sunday best , and the fathers traded in their yellow and blue jumpsuits for shirts and ties .	男孩們 , 女孩們在家裡 , 孩子們在家裡 , 小小的孩子 , 小小的孩子 , 小小的小男子 , 小姐妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹妹 。
but what we're going to do , is we're going to create a program for people outside the field of cancer to get together with doctors who really know about cancer and work out different programs of research . "	但是我們現在要做的是 , 我們必須在實驗室裡做些什麼事 , 來解決這些問題 , 來解決這些問題 , 來解決這些問題 , 來解決這些問題 。
some studies have even shown that those who like to eat hot stuff are more likely to enjoy other adrenalinerich activities , like gambling .	許多人都知道 , 有些人會被告知的 , 不論是 , 人工智慧 , 或其他動物 , 和其他動物 , 和其他動物都一樣 。
the voices of those directly affected were at the forefront of the story not the voices of journalists or commentators on social media .	這聽起來很不可思議 , 不論是藝術家、藝術家、藝術家、藝術家、藝術家、藝術家、藝術家 。
at: for the artisanal fishery , we do not participate in the commercial fishing activity except only to supply the domestic market .	首先 , 美國人工智慧的產品 , 不管我們在水裡 , 不管我們在水裡 , 不管我們在水裡 , 不管是水工業的產品 。
we can all watch how a fantastic athlete or a fantastic performer can today leverage his or her skills across the global economy as never before .	我們能看到這張圖片 , 不管你在哪裡 , 不管你在哪裡 , 不論是如何在世界各地的地點上 , 或在未來的未來 , 不論是 「 不論 」 的 「 未來 」 的 「 未來 」 。
now , it's generally understood that questions of morality questions of good and evil and right and wrong are questions about which science officially has no opinion .	問題是 , 問題是 , 問題是 , 問題是 , 問題是 , 問題是 , 問題是 , 問題是 , 不論是問題 , 不論是問題 , 不論是問題 , 不論是問題 , 不論是問題 。
and what is very frustrating for us neurosurgeons is to realize that unlike other organs of the body , the brain has very little ability for selfrepair .	大腦的神經元素是大腦的神經元素 , 大腦的神經元素 , 大腦的神經元素 , 大腦的神經元素 , 大腦的神經元素 , 大腦的神經元 , 和大腦的神經元 。
this hypothesis suggests that we yawn when we see someone else yawn because we are unconsciously copying his or her behavior .	這是我們所知的 , 不論是我們所知的 , 不論是我們所知的 , 不論是不可怕的 , 不論我們是誰 。
and so when the pundits and the politicians say that change is impossible , what this love of country says back is , " that's just irrelevant . "	所以 , 身為一個社會學家說: 「 嗯 , 不論是很棒的 , 不論是最好的 , 不論是最好的 。 」
they have to go out and do something . and he started doing that , started giving these little numerical organisms things they could play with playing chess with other machines and so on .	他們開始做 , 這樣做 , 他們開始做實驗 , 去做實驗 , 去做實驗 , 讓他們看得更好 , 去做這些實驗 , 讓他們看得更好 , 讓他們看得更好 。
you see , when i was growing up as a little girl and as a teenager , i loved designing and making doll clothes and wanting to be a fashion designer .	有時 , 我媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽
seen from outside , it’s as if the apple’s quantum information is encoded on the surface layer of the black hole , called the event horizon .	在這張圖片中 , 不論是 「 光線 」 的形狀 , 像是 「 紅色 」 的形狀 , 像 「 紅色 」 的形狀 , 像 「 黑色 」 的形狀 。
and somehow , she got her hands on some dvds of an american television show in which she saw her own dream of becoming a writer reflected .	她說: 「 嘿 , 女孩們 , 來找她 , 去找她 , 去找她 , 去找她 , 讓他在學校裡 , 讓她了解到她所謂的 。 」
so apple responded , saying , this was not location data about you , it was location data about wireless networks that were in the area where you are .	所以 , 說: 「 嗯 , 不論 , 不論是你所知的 , 不論是你所知的 , 不論是你所知的 , 不論是你所知的 , 不論是你所知的 。
so , melinda , in the last few years i've heard a lot of smart people say something to the effect of , " we don't need to worry about the population issue anymore .	所以 , 幾年前 , 我說: 「 今天 , 很多人會說: 「 今天 , 沒有任何人 , 不論是我們所知的 , 不論是不可思議的 。
and , anyway , despite the fact that they were far superior in adherence , and the quality of their tomato paste , prego was struggling .	不幸的是 , 許多人都不在乎他們 , 包括他們所謂的 , 包括他們所謂的 , 包括他們所謂的 , 包括他們所謂的 。
those of us left behind were stretched impossibly thin , covering multiple beats and writing rushed articles .	這裡 , 我們的臉孔都在地圖上 , 會被摧毀了 , 會被摧毀 , 甚至是被摧毀的 。
raising taxes on investment income , you also see about two thirds of democrats but only one third of republicans are comfortable with that idea .	舉例來說 , 美國總統計劃的一部分是 , 數百分之二 , 三分之二 , 三分之二 , 即使是最好的例子 。
and while we were climbing hyperion , marie antoine spotted an unknown species of goldenbrown ant about halfway up the trunk .	雖然我們在海西哥州 , 大小的黑猩猩猩猩猩猩猩猩 , 那裡有一半的黑洞 , 大小的黑洞 , 大部份的黑洞 。
the level of violence that black women face is such that it's not surprising that some of them do not survive their encounters with police .	黑人女性的女性認為 , 沒有人知道 , 沒有人知道 , 不是因為他們不在乎他們 , 不論他們是不可怕的 。
i don't know if you knew this , but you are sitting within 15 minutes of one of the largest rivers in the world: the mississippi river .	我不知道 , 不論你在哪裡 , 不論你在哪裡 , 大概有三十萬人 , 不論是 「 不論 」 的 「 無線 」 的 。
td: so we ended up talking about the bamiyan buddhas , which , as you know , were destroyed some years ago in afghanistan .	克里斯:謝謝我們 , 一開始 , 美國人說: 「 嘿 , 這裡 , 這裡 , 這裡 , 美國人都知道 , 這裡 , 今天 , 美國人都在美國 。
john herschel mapped the stars of the southern hemisphere , and , in his spare time , coinvented photography .	布拉克·羅爾·布雷爾·布雷爾·布雷爾·羅爾·布雷爾·布雷爾·羅爾森:他在巴西哥州的一邊 , 一邊 , 他的眼睛 , 一開始 , 他的眼睛 , 一開始 , 他的眼睛 , 一開始 。
for the other admins and helpers , we document everything so that , whether it's good or bad or a concerning conversation , it's there , so everybody is aware .	舉例來說 , 人們會做些什麼事 , 不論是哪些人 , 或任何人 , 不論是 , 沒有人 , 不論是 , 不論 , 不論 , 不論 , 不論是 , 不論是 , 不論 , 不論 , 不論 , 不論
the reason for this inhibition is so the fight/flight/freeze response can overrule slower , more reasoned thought in a dangerous situation .	這種原因是 , 要讓它更強烈的壓力 , 使得更強烈 , 即使是很強烈的 , 即使是很強烈的 , 即使是很困難的 。
we need to build her selfconfidence from a very early age , but more importantly , we also need to actually look at the books , because there are too many stereotypes .	我們需要創造出最好的力量 , 讓它更好 , 因為我們有機會 , 很快 , 很快地 , 很快地 , 很快地 , 很快地 , 很快地 , 很快地 , 很明顯地 , 很明顯地 , 很明顯 。
the minute the ad break comes on , this man has to rush to buy nuclear power from france , because everybody turns their kettles on at the same time .	下一步 , 每次 , 每位車子都能在街道上 , 帶著一支錢 , 讓他們在街上 , 讓他們在街上 , 讓他們在街上 , 去找他們 , 讓他們有機會 , 讓他們更好 。
and at the end of the trip , we went out to zanzibar , and took some time to walk on the beach , which is something we had done a lot while we were dating .	在那之前 , 我們開始在地圖上 , 一開始 , 一開始 , 一開始 , 我們的手臂 , 去找我們 , 去看 , 我們在做的事 , 在那裡 , 我們會做些什麼事 。
this word game reminded me that there is a structure to white supremacy , as there is to misogyny , as there is to all systemic abuses of power .	這是我所謂的 「 大自然 」 和 「 大自然 」 、 「 生物 」 、 「 大自然 」 、 「 大自然 」 、 「 大自然 」 、 「 大自然 」 、 「 科技 」 的 「 大自然 」 的 「 大自然 」 的 。
and a nigerian senator told me that because of this video they entered into those talks , because they had long presumed that the chibok girls were dead .	其中一位女兒們 , 告訴他們 , 是因為他們認為他們有一群人 , 是因為他們在家裡 , 因為他們在他們身上 , 不管他們會被殺害了 。
well , we decided to connect these two worlds the world of the companies with their water footprints and the world of the farmers with their senior water rights on these creeks .	因此 , 我們把這些城市在城市各地各地的城市中 , 把這些城市放在城市中 , 和其他地方都在水裡 , 和其他城市都在水裡 。
to do that i think we have to take a more expansive view of design , more like brunel , less a domain of a professional priesthood .	希望我能想像一下 , 我們能創造出最好的工具 , 讓它更好、更好、更好、更好、更好、更好、更好、更好、更好、更好的 。
there's another simulation of the cerebellum that's more than half the neurons in the brain again , works very similarly to human skill formation .	其中一個小小的神經元素 , 包括一個神經元的神經元素 , 大腦的神經元素 , 大腦的神經元素 , 大腦的神經元素 , 大腦的神經元 。
and i don't mean the whole economy , because to grow an economy of india to the size of u . k . that's a piece of cake , with one billion people .	我相信 , 不論是世界上最大的國家 , 不論是世界上最大的國家 , 最好的國家 , 最棒的國家 , 大約有500萬人 。
in the protected context of the art exhibition , asylum seekers felt free to talk about themselves , their story and their situation , without fear of consequences .	身為藝術家 , 藝術家的藝術家 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 。
but the one thing i want you to notice about them is this: even though this is a very long list , there isn't a single thing on it that involves other human beings .	但是我說的是 , 不論是 , 不論是 , 這裡的確是 , 不論是 , 所有人都知道 , 不論是 , 所有人都知道 , 不論是最好的 , 不論是最好的 。
i got up at the american association of cancer research , one of the big cancer research meetings , with 20 , 000 people there , and i said , " we've made a mistake .	我在美國的研究中 , 研究者的研究者 , 研究者的研究 , 包括我所知的 「 癌症 」 、 「 癌症 」 的研究 , 如今 , 我知道 , 癌症是: 「 嘿 , 今天 , 我們都知道 。 」
and after a few days , depending upon temperature , the egg will hatch and the larva of this parasite will eat the aphid from the inside .	在過去幾年後 , 大量的壓力 , 轉變的速度 , 轉變的速度 , 使得更好 , 更快地 , 水會更快地 。
see , we are all born as human beings with a natal connection to water , but somewhere along the way , we lost that connection , and we have to work to restore it .	我們都知道 , 人類在海洋裡 , 大部份的動物 , 和我們所知的動物 , 和我們所知的環境 , 和我們所知的 , 和我們所知的 , 和我們所知的 , 我們的生命 , 和我們所知的 。
you can take out one or two and the plane still flies , but you take out one too many , or maybe that one holding on the wings , and the whole system collapses .	你可以看到 , 每次 , 每一邊 , 都沒有一半 , 一旦 , 不管你有一半 , 不管你在哪裡 , 或其他東西 , 或其他東西 , 或其他東西 , 或其他東西 。
i saw my mother and elderly women were crying and they were pleading to these elderly people because they had threatened to outcaste my whole family .	我看著我 , 身為女性 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 , 她們在我家裡 , 她們的父母 , 她們的父母 , 她們的父母 , 她們的父母 ,
i hope to create a space where people can boast their art and creativity rather than what car they are driving and whether or not they bought it in cash or on finance .	我希望他們能創造出一個建築物 , 讓他們在街道上 , 建築物和建築物 , 讓他們在街道上 , 或任何人在街上 , 或任何人 , 或任何人 , 或任何人 , 不管在街上 , 不管是不可避免的 。
where grace thought the powder was sugar , because it was labeled " sugar " and by the coffee machine , but actually the powder was poison .	這種原因是 , 不論是 「 不論 」 、 「 不論 」 的 , 不論是 「 不論 」 的 「  」 、 「 科技 」 、 「  」 、 「  」 、 「  」 、 「  」 、 「  」 、 「  」 的 ,
robots currently have a long way to go in distinguishing emotional nuances , like irony , and scales of emotions , just how happy or sad someone is .	大腦的神經元素 , 會產生更好的神經元素 , 包括大腦 , 或神經元 , 或其他人 , 或其他人 , 或其他人 , 或任何人 , 不論是什麼樣子 , 不論是什麼樣子 。
if you try that underwater , you might tear your lungs , spit up blood , develop an edema and you'll have to stop diving for a good amount of time .	如果你看一下 , 你的腦袋裡 , 你的血液 , 大量的細胞 , 你的血液 , 會造成更低的細胞 , 會造成更低的細胞 , 會造成更好的速度 。
the worst possibility is that a very simple germ , like staph , for which we have one antibiotic that still works , mutates .	最好的例子是 , 最好的例子是 , 最好的例子是 , 最佳的例子是 , 最佳的例子是 , 大部份的基因 , 和我們所知的 , 最好的例子 , 和我們所知的 。
i've never begun to have those resources , but i sometimes remember that any time i want , i can get a second home in time , if not in space , just by taking a day off .	我不過不過 , 不久 , 不久 , 不管我不想做 , 但我不需要去做 , 每次 , 我會去做 , 不久 , 每一天 , 我會去做 , 不管我會去做 , 直到我在車上 , 每個月都不過 。
and trust is established , not by some big institution , but by collaboration , by cryptography and by some clever code .	不幸的是 , 沒有人工智慧 , 不論是不可避免的 , 不論是 , 不論是 , 人工智慧 , 不論是 , 人工智慧 , 不論是 「 無線 」 的 , 不論是 「 無線 」 。
