and we'll do that in a second .	我們會再次做第二次 。
and somehow , through some dynamic effect , we're having these geysers which are being , you know , emitted from it .	儘管如此 , 我們有一些特殊的蛋白質 , 來找出這些人 , 並且有能力 , 來找你 。
and so one of the things that i think we're learning if you think about , like , wikipedia , it's something that was simply impossible .	所以 , 我想 , 我們想的是 , 若是這個 , 不論是 , 你就知道 , 其實是不可能的 。
so i brought these two bottles of nail polish into the laboratory , and i stripped the labels off .	所以 , 我把這張圖片放到一邊 , 把它們帶到我的實驗室裡 , 把我帶到實驗室裡 。
and , of course if you can build mice molars in petri dishes , you can grow human molars in petri dishes .	當然 , 如果太陽能在太陽系中 , 你就能從太陽系中轉移到太陽系 。
this is the critical missing piece in the economic development puzzle that will ultimately help us reduce corruption .	這是個很大的經濟體系 , 使我們在開發中國家 , 來協助我們保證 , 讓它更有效率 。
to the right is the short north neighborhood ethnic , great restaurants , great shops , struggling .	很快地 , 北極的山頂 , 大量 , 大量 , 很大 , 很大 , 很大 。
hopefully , these demonstrations will motivate you to dream up new revolutionary roles for flying machines .	希望這些夢想 , 希望你能創造出一個新的夢想 , 來創造出一個新的夢想 。
now , if you think about that story for a moment , i think it resembles a lot of the difficult negotiations we get involved in .	現在 , 我想 , 今天 , 我會聽到這個故事 , 我覺得這很有趣 。
the answer to such a question is as varied as the people that take to the road , but travelers often respond with a single word: freedom .	問題是 , 一個問題是: 「 每個人 , 不論是誰 , 不論是誰 , 不論是誰 , 不論是誰 , 不論是誰 , 不論是誰 。 」
and my contention is , all kids have tremendous talents , and we squander them , pretty ruthlessly .	我的意思是 , 所有的孩子都很擅長 , 很幸運 , 我們都很幸運 。
i know what they're going to do , and i'm fairly certain they're energizing and creating new obstacles now .	我知道他們在做什麼 , 我很興奮 , 並且他們在研究新的新領域 。
bjk: first of all , bobby riggs he was the former number one player , he wasn't just some hacker , by the way .	克里斯:他是他的名字 , 最喜歡的是 , 他的玩笑 , 不管他是誰 。
but introverts , you being you , you probably have the impulse to guard very carefully what's inside your own suitcase .	但 , 不幸的是 , 你可能是你所知的 , 不論你在哪裡 , 不管你在哪裡做些什麼 。
this one comes from a note that a student sent me after i gave a lecture about arousal nonconcordance .	這張圖書館的一部分 , 讓我感到驚訝的 , 讓我感到驚訝的 。
as she watched it flickering in the wake of the evil she’d unleashed , pandora’s pain was eased .	當她看到她的臉孔時 , 她的臉孔是很痛苦的 , 不管是痛苦的 。
there is a word , an igbo word , that i think about whenever i think about the power structures of the world , and it is " nkali . "	有一句話 , 我稱之為 「 想像力 」 這個詞 , 我認為 , 「 世界 」 的 「 虛擬世界 」 。
and i would collect the cockroaches , hot gluegun them to this poster board that we'd bring to court for our cases .	我會把它們放到沙灘上 , 把它們放到沙灘裡 , 把它們帶給我們 。
since the shoes are made of so many different materials , they’re almost impossible to break down into recyclable components .	由於這些材料的材料 , 都可以用不同的材料 , 讓它們非常適合 。
but we use this language from a bygone era to scare ourselves into doing something because we're a democracy and that's what it takes .	但是 , 我們把所有的信息稱為 「 平台 」 的概念 , 是因為它是我們所創造的 。
weightfully this self which weighed upon me , the release from which is what i desire and what i achieve .	這種感覺讓我感到驚訝 , 讓我感到羞愧 , 和我所知 , 讓我感到羞愧 。
every patent for this product shows that the ventilation holes should be 12 millimeters from the lip end of the filter .	每一公斤的每一部分 , 每一公斤的水平均是一千公斤的水泥 。
how many of you actually can make a bread in this way , without starting with a bread machine or just some kind of packaged flavor ?	有多少人 , 可以用手臂來做些什麼 , 或其他的機器人 , 或其他其他的手臂 , 或其他的機器人嗎 ?
already , using one of these devices , an epileptic can know they're going to have an epileptic seizure before it happens .	這裡有一台機器 , 用這些藥物來製造 , 可能是很可怕的 。
you do some routine refresher training , and then you go to put on your parachute and a buddy helps you .	你有一套軟體 , 把你的手臂放進去 , 然後你會把你的手臂放進去 。
but what i love and i'm a journalist and what i love is finding hidden patterns ; i love being a data detective .	但是我喜歡的藝術家 , 我是藝術家、藝術家、藝術家、藝術家 , 我也知道 , 我有多樣性 。
what attracts people to successful public spaces , and what is it about unsuccessful places that keeps people away ?	人們會議會議會議會議 , 不論是哪些地方 , 不論是誰在哪裡 ?
let's meet a few of them: the tiny conjunctions , the mighty subordinates , and the clever comma .	舉個例子 , 例如說: 「 喔 , 多樣性 , 會議會議 。
so , if you look at a human genome , they consist of 3 . 2 billion of these base pairs . that's a lot .	所以 , 如果你看看人類基因組成的基因 , 大約有25億人 。
there's lots of seamounts in the phoenix islands , which are specifically part of the protected area .	在海岸的海岸 , 這裡有許多地方 , 它是保護保護的 。
and so you can actually sort of almost double your boat speed with systems like that . so that's sort of another interesting aspect of the future .	所以 , 你也可以用它的角度來看它 , 像這樣 , 像這樣 , 像這樣一樣 。
otherwise , we're going to keep pouring oil all over our mental engines and suffering the consequences .	同時 , 我們還需要把所有的碳排放到其他的碳排放過程中 。
what would it look like if we intervened , with rehabilitation as a core value with love and compassion as core values ?	若我們能看出這些價值 , 以某種價值觀看 , 和自由的價值觀念 , 和價值觀點 ?
it's our responsibility to do everything we can to help alleviate human suffering and safeguard the environment .	我們的目標是 , 讓所有人都能保護我們的環境 , 來協助我們對環境安全的影響 。
for example , many iuds , or intrauterine devices , contain synthetic hormones which suppress ovulation .	例如 , 例如說 , 許多藥物 , 甚至是有機械的 , 甚至是自動化的過程 。
and i don't where i got it from , but i was able to somehow pull myself up and as quickly as possible get to the side of the lake .	我沒有辦法讓它看起來像我一樣 , 讓它更快地移動 , 讓它變得更快 。
radiation becomes risky when it rips atoms' electrons away upon impact , a process that can damage dna .	氣候變遷變遷 , 會造成壓力的影響 , 使它更快 , 就會造成壓力 。
when i went to the training camp i say , " i want to kill as many muslims , and as many arabs , as possible . "	當我走上去 , 我會說: 「 嗯 , 我需要更多的社區 , 讓這些人都很熟悉 。 」
hopefully , you'll see the film , and you'll understand the scope of the project and what the people felt when they saw those photos .	想像一下 , 你可以看到這張圖片 , 看你看到的照片 , 看他們在做什麼 , 看不見的照片 。
i think what this does is that it allows doctors and other folks an opportunity to envision a different kind of future for themselves and their patients .	我想 , 這種方法可以讓它更有幫助 , 並且能協助他們能協助其他人 , 讓他們能協助他們更好的經驗 。
the materiality and fleshiness and meat of the mushroom being explored by how it can hold up different objects being stuck into it .	塑膠和塑膠和塑膠和塑膠 , 和其他的材料 , 來協助我們了解它的形狀 。
ag: well , unprepared because divided , and when you are divided , you don't want to recognize the reality .	理:當然 , 不論你是誰 , 不管你在哪裡 , 不論你在哪裡 , 不論你是否覺得自己很興奮 。
and this is true in the courtroom , but it's also true in the classroom , in the bedroom , and in the boardroom .	這真的是真實的 , 但實際上 , 其實是 , 建築物 , 英語 , 英語 , 英語 。
it can be worth up to one trillion dollars , being paid in bribes every year , or equal to india's gdp .	它需要花費的時間 , 只需花費數百年的時間 , 甚至是美國的市民 。
you've figured out an unknown location of a satellite orbiting the planet from a known location on the ground .	你已經發現了一顆星球 , 不論是地球上所有的星球 。
but fastforward to the end of the century under a businessasusual scenario , and climate models don't really agree anymore .	但在20世紀末期 , 大自然的發展 , 不論是大自然的 , 不論是誰 。
for example , myself and fellow comedian lee camp went to the cayman islands to investigate offshore banking .	舉例來說 , 我媽媽的祖父 , 來到美國的農夫 , 去找尋求獎勵的 。
and for however briefly , eric bennett's neighborhood had regained its value .	但 , 不幸的是 , 阿拉伯語的同情心 , 完全沒有價值觀 。
these are not only important ecosystems in their own right , but they also serve as a buffer to protect inland communities .	不僅僅僅僅是如此 , 而是他們在保護環境中 , 被保護 , 甚至是保護家的社區 。
like , when this little red dot comes out in your notifications , it grows and expands , and to your mind , it's huge .	例如 , 微小的微小小小 , 微小的微小 , 微小 , 微小 , 很大 , 很大 , 很顯然 , 真的很酷 。
and cynics might say , you know , this is just a smart business guy doing what it takes to execute his particular style of marketing .	說 , 你可能會認為 , 這種產品是很棒的公司 , 讓他能做得很好的產品 。
the dealer near your house sells this particular stereo for 200 dollars , but if you drive across town , you can get it for 100 bucks .	任何地方 , 可以在你的辦公室裡 , 只要有一百美元 , 你就能買一輛車 , 只要花費五百美元 。
so , 500 years after columbus , these ancient rhythms of landscape are played out in ritual .	所以 , 大約500年 , 一群長大的石油 , 都在海灘上出現了 。
and if you buy all of this , and you think life is about computation , as i do , then you look at big questions through the eyes of a computer scientist .	如果你把這些東西放在你身上 , 你就會發現 , 一個問題 , 來看看我在科學領域中找到的答案 。
you've heard of the old phrase or maybe the relatively new phrase " sixty is the new forty , physically . "	你可能聽過這本書 , 或說: 「 喔 , 一本書 , 只是一個新的新領域 。 」
the best part of chobani for me is this: the same exact people who were given up on were the ones who built it back 100 times better than before .	最好的例子是 , 我最喜歡的是最喜歡的 , 最好的例子是 , 一個人 , 即使在過去的幾年內 , 幾乎有一半的機會 。
people who said it wouldn't work still ended their sentence with " but please keep trying . somebody needs to do something anyway . "	人們說: 「 沒人知道 , 不論是誰 , 要做些什麼 , 要做些什麼 , 要做些什麼 。 」
that's my job in the community: to say we won't allow our openness and freedom to undermine the quality of the content .	這就是我所謂的 「 社群 」 的定義 , 不論是 「 不平等 」 或 「 自由 」 的 「 自由 」 。
like the story of alexis martinez , who was born arthur martinez in the harold ickes projects in chicago .	如同說 , 阿拉伯斯·羅伯斯·曼德斯·曼德斯·莫德斯的作品 , 關於伊斯蘭的藝術家 , 當時是藝術家 。
i hear very different narratives in working with male business owners , and i think this difference is costing women 20 cents on the dollar .	我聽起來很高興的女性 , 我很清楚地說: 「 嗯 , 大概有60%的年輕人 , 會議會更糟糕 。
but when we look today in wonder and disgust , maybe , at the metropolis sprawl before us , we wonder if we're stuck .	但當我們在看待時 , 我們會想到 , 何時 , 不論我們在哪裡 , 我們會想到 , 不論是誰 。
a scientist in my lab developed a new way to analyze dna with computers , and he discovered something very surprising .	科學家在實驗室裡找到了一些新的研究 , 發現他發現了很棒的實驗 。
and about knowing that making the decision to stray from the norm does not define who we are , but it simply reveals who we are .	要知道 , 不論是如何運作的 , 不論是誰 , 不論我們是誰 , 不論是誰 。
and in that blog , i was trying to apply his thinking as a realist to my increasingly bleak circumstances .	在這個情況下 , 我覺得我很喜歡這個想法 , 讓他自動駕駛 。
my best friend shannon and my husband shawn were waiting at the top of hawi to drive me back to town .	我最喜歡的朋友 , 最好的兄弟姐妹們在我旁邊 , 走上去 , 走上去 , 走上去 。
right through the piazza della rotonda , in front of the pantheon again wreaking havoc and finally getting to work .	阿拉伯亞在海灘上 , 飛行 , 飛行時 , 飛機飛行了 , 最後一來 , 會議會更快 。
it's from the game world of warcraft with more than 10 million players globally , one of whom is me , another of whom is my wife .	世界各地 , 超過一千萬萬人 , 最好的是 , 最喜歡的 , 也是我最喜歡的 。
he wasn't the only man who suffered in precivil rights america , and he certainly wasn't the only great orator of the day .	他不是唯一的美國人 , 他是唯一最好的 , 至少是他最喜歡的 。
so many people are living in the dark , and as the president of the african development bank said recently , africa cannot develop in the dark .	所以 , 許多人住在非洲 , 在非洲的非洲 , 非洲人都知道 , 南非是非洲最貧窮的國家之一 。
how can a society consider itself healed when a person's entire identity is defined by the fact that they recovered from ebola ?	社會是如何運作的 , 當人們意識到自己的社會 , 即使是 「 獨裁者 」 或 「 獨裁者 」 的權利 。
they were bringing native american peacemaking practices into a nonnative community for the very first time in the united states .	他們給予美國人 , 特別是美國的美國人 , 最喜歡的美國人 。
in contrast to engineered systems , living systems selfgenerate , they selforganize , they operate at molecular scales .	在系統中 , 太陽能工業系統 , 工程師 , 系統 , 自閉症 , 自閉症 。
politics ? one column , two sentences , a headline ! then , in midair , all vanishes ! "	政策是: 「 喔 , 喔 ? 」
but we may be less aware of the connection we have with marine microbes and the physical discomforts we can feel when those communities change .	但 , 或許我們能從小小的角度來看待 , 來改變我們的社區 , 甚至能改變我們的生活 。
it has 3d vision and surround sound for what you're seeing and hearing right now , but that's just the start of it .	它有三分之二的聲音 , 聽起來很棒 , 但 , 你可以看到 , 其實 , 其實是這段影片 。
i've reached that wonderful age when all my friends say , " oh , i wish i was as fit as i was when i was 18 . "	我花了很多時間 , 說: 「 喔 , 我記得我是誰 。 」 我說: 「 喔 , 我在18歲的時候 。 」
i painted on guitars , i started doing murals , anything i could find my hand on i painted , and everything became my canvas .	我畫了一幅畫畫 , 畫畫我的畫畫 , 畫出我的畫畫 , 畫出我的畫畫 , 畫畫我的作品 。
this means that you could have an insectofthemonth calendar and not have to reuse a species for over 80 , 000 years .	意思是 , 你可能可以在基因組合成一百年間 , 甚至有一千年的基因 。
now while i was writing about this , i came upon a book called " man's search for meaning " by viktor frankl .	現在 , 我很幸運的是 , 我寫了一篇文章 , 叫做 「 阿拉伯 」 的名字 。
so i get off the machine , and i'm walking across my living room floor , and i realize that everything inside of my body has slowed way down .	所以我走進了我的房子 , 我在我的房間裡 , 一直在工作中 , 我發現了我的身體 。
and this bacterium has the special property that it makes light , so it makes bioluminescence , like fireflies make light .	這種微生物的微生物 , 讓它能吸引它 , 讓它看起來像是光子 , 甚至是光線的光源 。
the actual paradigmshift rate , the rate of adopting new ideas , is doubling every decade , according to our models .	相反的觀念 , 人類的觀點是 , 一開始 , 我們會把這兩種形式放進 , 以我們所謂的新模式 。
a friend of mine who thought gay pride was getting very carried away with itself , once suggested that we organize gay humility week .	一個朋友在家裡 , 聽起來很棒 , 即使在我們身邊時 , 一開始就有了很棒的機會 。
and then stygimoloch , another dinosaur from the same age , lived at the same time , has spikes sticking out the back of its head .	然後 , 再一次 , 和其他地方一樣 , 一開始 , 再一次 , 一開始 , 再一次 , 一開始 , 再次出現了 。
as i said , the conventional manufacturing takes every tiny feature of the circuit and projects it onto the silicon .	對我而言 , 所有人都能用在公共衛生的公園裡 , 把所有的塑膠裝置 。
not to put too fine a point on it , the moment we're living through the moment our historical generation is living through is the largest increase in expressive capability in human history .	不僅僅僅僅是人類歷史上 , 人類的壽命是 , 我們的壽命是人類歷史上最強大的力量 。
this is an online space , which is basically a refurbished message board that encourages collaborative fiction writing .	這是個網路上 , 一部分是 , 一開始 , 會議會議會議員會議員會議員會議員 。
but instead of recognizing that it is the model itself that's flawed , what we do is spend enormous amounts of time changing the " if . "	但 , 不論它是如何運作的 , 但 , 實際上 , 這種情況的改變是: 「 不久 , 我們已經改變了數百年的時間 。 」
and trying to attach this to things that were themselves attached to certain specific target zones , bacteria that we don't like .	試試試驗一下 , 把這些東西放到垃圾桶裡 , 讓它在我們的腦袋裡 , 不管是如此 。
despite that , the men and women who worked on those ships were extraordinarily proud of the work they did , and justifiably so .	很幸運的是 , 那些女人在工作的過程中 , 她們的確是如此的 , 她們的確是非常努力的 。
not only does it slip through the buttonhole , but then it kind of falls into place , and so you're completely secure , like it's never going to open .	不僅僅僅僅僅僅是它的移動 , 但它也不會移動 , 但它也不會移動 。
it shaped the narrative , the narrative of a small country with big ideas , and it was very empowering to grow up with that narrative .	它的形式 , 小小的小小小小 , 大量的大規模 , 很大 , 更大 , 更大的成長 。
and right now , they're invisible , but as soon as i expose them to a uv light , acting as the sun there they are , blue spots .	現在 , 其實 , 我很幸運 , 但 , 即使在我眼前 , 太陽能板 , 太陽能板 , 藍色 。
this is very early rehearsal footage , but the finished work's on tour and is actually coming through l . a . in a couple weeks .	很久以前 , 很久以前 , 還沒準備好 , 但在這個星期後 , 準備好了 , 週末 , 一週後 , 準備好了 。
after all , as a millennial , i have to take my phone out at least 200 times a day to check it , and in the process , drop it two to three times .	畢竟 , 每一天 , 我只需要一台飛機機 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 , 每一分鐘 ,
it was the suggested syllabus for dealing with the applied arts and science at cambridge university in 1829 .	它是藝術家的專家 , 和藝術家合作 , 和1988年的藝術家 。
they look good . the problem has been that , what we did is we invested in traditional technologies because that's what we were comfortable with .	他們很擅長 , 問題是 , 我們現在在科技上 , 科技是很有效的 。
because schools are crucial places for children to become active citizens and to learn the skills and the tools that they need to change the world .	因為在學校的教育中 , 讓孩子們需要學習 , 讓他們能夠改變自己的人生 , 來改變他們的生活 。
i didn't know what the rules were , i'm a natural born scientist , i guess , or some kind of a throwback to the 17th century , whatever .	我不知道 , 我是誰 , 我知道 , 我是誰 , 或我所知的 , 不論是1932年 , 或任何人都知道的 。
and there's nothing precedented in the history of technology development of this kind of selffeeding growth where you go by orders of magnitude every few years .	在過去的幾十年內 , 科技的發展 , 不論是有多年的歷史 , 甚至在過去的幾年內 , 會發生在過去幾年內 。
now , the folks at ted advised me that with a talk of this length , it's best to stick with just sharing one idea .	現在 , 史上說 , 我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛說過
we really would love to have suggestions from you folks on how to contact federal , state and local authorities to get them to do something .	我們很幸運的是 , 要讓人們在非洲的社區中 , 把他們帶到哪裡 , 讓他們更安全 。
interestingly , in nigeria , the plant is also known by other names , names associated with historical events , as well as myths .	有趣的是 , 和其他生物學家 , 甚至是同性戀 , 甚至是同性戀 , 甚至是同性戀 。
so it's time for spot to come back out , and we're going to demonstrate a little bit of mobility , dexterity and perception .	所以 , 準備好了 , 我們就要回應 , 再次思考一下 , 和平等的平衡 。
and i love that moment in this video , because before it became a shared experience , it was something that was maybe a little bit scary , or something that was at least confusing to her .	我喜歡這段影片 , 是因為我覺得這段影片 , 只是一種感覺的感覺 , 只是一種感覺在某種程度上 , 甚至有某種感覺 , 甚至是它的感覺 。
bill koch is a florida billionaire who owns four of the jefferson bottles , and he became suspicious .	卡爾斯·卡爾斯·卡爾斯在1944年 , 一個人在家裡 , 很有害怕 , 但他很幸運 。
this memory also extends to breeding territories and birthing areas , as well as which neighbors are friend and foe .	這種感染的影響力 , 和平等 , 和其他的朋友 , 和其他的朋友一樣 。
and i was so nervous , because i thought he was going to be disappointed in me for abandoning our clients for some crazy idea .	我很幸運 , 因為他覺得我很幸運 , 是因為我覺得他是個很棒的想法 。
and it started because a local franchise owner found that when he served his mcdonald's on friday , nobody came .	結果發現 , 當他在家鄉時 , 他發現了一本書 , 不論他是誰 , 不論是誰 。
the computers back up each other . there's a voting system if one computer is not agreeing with the other three , it's kicked out of the system .	電腦的電腦 , 只需一個電腦 , 或其他的電腦 , 只有一個電腦 , 任何一個系統 , 只有一個系統 , 只需一個系統 , 一個有機制的系統 。
now , so at this point , then , what i want to really emphasize to you , is that , first of all , dark matter and dark energy are completely different things , ok .	所以 , 最後 , 我想 , 首先 , 我最喜歡的 , 光是真實的 , 不論是真實的 , 不論是真實的 。
as i prepared myself and my equipment for his imminent cardiac arrest , i began to tell the patient of his imminent demise .	身為我的醫生 , 我在他的腦袋裡 , 把他當作的醫生 , 告訴我他對我說: 「 嘿 , 讓我感到羞恥 。
and the idea , their premise was that we wanted to show pieces of sculpture on the street , and there'd be no subjective decision about what was the best .	重點是 , 要知道 , 不論如何在街道上 , 看不見 , 不論是怎麼辦的 , 不論是怎麼辦的 。
in our campaign to knock columbus off his pedestal , we engaged in a visually provocative form of activism .	在我們的家裡 , 我們把他當成了一本書 , 讓他自動化 , 創造出一種強大的力量 。
social media only amplified that state , by facilitating the spread of misinformation , rumors , echo chambers and hate speech .	社群媒體都在網路上傳播 , 不平等 , 平均 , 交通 , 交通 , 交通 , 交通 , 交通 。
it’s a still morning– unusually still , and the lack of wind is the latest in a series of troubling signs .	還沒那麼久以前 , 還沒足夠的車子 , 會被釋放出來 , 被釋放出來 。
but if a young learner can't understand anything in science and learns to hate it because it all sounds like this , that will ruin their chances of success .	但如果一個年輕人都能理解 , 不論如何 , 不論是有意義的 , 因為 , 不論是 , 任何人都可以理解它 。
one thing i might mention , most writers and i think it's an unfortunate thing they try to write something that they think a certain audience might enjoy .	我最喜歡的是 , 最喜歡的是最糟糕的例子 , 不論是他們在想什麼 , 甚至是他們想要寫的東西 。
so for instance , if you're afraid of going to the doctor and getting stuck with a needle , we do microneedle arrays .	所以 , 例如 , 若你會用手臂 , 要做些什麼 , 來測試 , 來測量我們有多樣性 。
in june of 2017 , i volunteered with a group at a local food pantry on the south side of my home city in atlanta , georgia .	在2016年 , 我在巴西哥州工作 , 我在芝加哥加州 , 我在巴西哥州 , 住在南非亞州的城市 。
it was amazing to me how many people refused to take the long , meandering path to the left , and just cut through to the right , cut through the desire path .	對我來說 , 許多人都很害怕 , 讓它變得很快 , 再次移動 , 讓它更快 , 讓它更快 , 走向左邊 。
rustin was passed over for several influential roles in the 1960s and 70s , but he never stopped his activism .	阿富汗在1980年代 , 在1980年代 , 還沒有人在工作中 , 但在他自己的人生中 , 完全沒有足夠 。
but the ones who are think that these sorts of human interactions involving kindness , care and empathy are an essential part of the job .	但這些人認為 , 人類的關係是 , 人類的關係 , 都是在工作的過程中 , 特別是 , 最好的研究是有意義的 。
but when i got to the top of the steps , i turned around dramatically and said , " oh , by the way , bill there is no santa claus . "	但當我走進一步的時候 , 我說: 「 喔 , 喔 , 不管是哪裡 , 不管是誰 , 不管是誰 , 不論是誰 。 」
my mother described being a parent as something that makes your life far more amazing and far more difficult than you could've ever possibly imagined .	我媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽
and the rest of the tech world is not that much better and they've acknowledged it , but i'm not really sure what they're doing about it .	世界各地 , 還沒有更好的科技 , 但他們也不知道我在做什麼 。
the weeks before the dance , the house is in a flurry , and i don't know who's more excited , the staff or the kids .	每週後 , 我在街道上 , 看不見 , 不論是家人 , 或其他的朋友 。
as a result , city enthusiasts , they talk about the triumph of the city , of the creative classes , and the mayors that will rule the world .	所以 , 即使在城市中 , 人們會說 , 建築物和城市之間的關係 , 可能是他們所謂的 「 世界各地 」 。
now that is a particularly that is a particularly adorable and articulate little boy , but what cristine discovered is this is actually quite typical .	這是個很棒的例子 , 特別是 , 特別是 , 很明顯的 , 但它是真的的 , 很明顯的 。
and yet , a surprising idea won the hearts and minds: we would reboot the country , and that second republic would have no army .	但 , 第二個思想的觀念是: 「 不管是誰 , 不論是誰 , 不論是誰 , 不論是誰 , 不論是誰 。 」
in the lab , we've observed tremendous synergies between chemotherapy and tumor treating fields .	在我們的實驗室中 , 我們的研究顯示 , 包括了高溫度的溫度氣體 。
i lived in fear , and , to put it bluntly , was waiting for death to finally release me , expecting to die all alone in a care home .	我很害怕 , 儘管如此 , 我仍然害怕 , 要死在我人生中 , 只能拯救我自己的人生 。
and one of the things that we can do to stop wars and to have peace is to make sure that the wealthiest countries in the world also help the developing countries .	我們要做的是 , 要阻止全球暖化 , 並且能協助我們更快的國家 , 讓全世界的其他國家 。
perhaps he was a jain monk , like bahubali over here , the gomateshwara bahubali whose image is not far from mysore .	或許他就像是一位老兄弟 , 他是他的名字 , 甚至是美國最喜歡的照片 。
and it's not in the way that he was before , which was much better , and it's not in the way that churchy people try to tell me that he would be .	還沒辦法 , 這樣 , 不論是怎麼辦到 , 不論是誰 , 甚至是他說的 , 不管他是誰 。
these laptops , when a child opens them up , they communicate with every single child in the classroom , within that school , within that village .	那些孩子在學校裡 , 孩子們會在小兒子身上 , 每一間學校中 , 每一間都在學校裡 。
today , bigdata approaches are transforming everlarger sectors of our economy , and they could do the same in biology and medicine , too .	現今 , 中國的農業和農業生產力 , 甚至能在我們的農業領域中 , 更有效率 。
our political system remains the same for the past 200 years and expects us to be contented with being simply passive recipients of a monologue .	我們的經濟體系在過去的十年中 , 和我們所謂的 「 未來 」 和 「 平等 」 的觀念 。
here's a concept with this: we are using the greenlab for a microgrid test bed for the smart grid concept in ohio .	這裡有個很酷的例子:我們在這個小小的微軟中 , 用藍色的藍色來分析 。
that's the point i decided to walk away from a career on wall street and start an entrepreneurial journey to start gro intelligence .	這就是為什麼我在街上走進街道上 , 去找回家 , 去思考 , 去找一個社交媒體 。
they've done a lot of good for girls in these situations , and we ought to be thinking about how we can make that happen for boys too in their younger years .	她們在做些什麼 , 她們會如何做些什麼 , 讓孩子們更糟糕 。
we signed the first panel just a few weeks after that , had a great signing ceremony , leading to people hopefully using these products across the world .	我們花了幾個月的時間 , 準備好了 , 讓大家看得很好 , 讓所有人都在想辦法 。
it said that the pace of business was quickening and by the way , this was in 1986 and the most successful companies were flexible .	說 , 這種產品是1988年的設計 , 其實是非常有效率的 。
in the past , we used to look at small data and think about what it would mean to try to understand the world , and now we have a lot more of it , more than we ever could before .	在過去的數據中 , 我們發現 , 看不到的數據 , 來找出更多的數據 , 來了解 , 即使我們有多遠遠遠遠遠遠遠遠遠遠遠遠 。
again , chiming with your view that china has a militarized regime ready to , you know , mobilize its enormous forces .	此外 , 你可以看到 , 中國人 , 中國的經濟學家 , 你可以看到 , 民主的權利是自由的 。
after a very bad stroke , his ageless soul watches the changes in the body with tenderness , and he is grateful to the people who help him .	當他失敗了 , 失敗了 , 他的心靈 , 不管他是誰 , 他也能幫助他人 。
well , on the left is the imd , which is implantable medical device , and tonight in the tent you can see it they've exhibited it .	左邊 , 右邊 , 右邊 , 右邊可以看到 , 可以把它們放進去 , 讓它看起來很棒 。
bg: when the story came out first , last july , last year , you filed a criminal complaint with a german tribunal . why ?	克里斯:所以 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 美國人會說: 「 嘿 , 你要怎麼辦 ?
and i would suggest , then , that the formula for the next 10 , 000 startups is very , very simple , which is to take x and add ai .	然後我想 , 最後 , 一開始 , 一開始 , 一開始 , 大約有1000 , 0 , 0 , 0 , 0 , 簡單 。
and i'm rather proud to say that this was found just near london , and that 55 million years ago london was full of mangroves .	我說: 「 嗯 , 其實 , 即使在1955年 , 已經有超過100000萬人 。
so even though we've lost 30 percent of the colonies every year , the same number of colonies have existed in the country , at about 2 . 4 million colonies .	所以 , 即使在過去幾年內 , 超過數百分之二的人口 , 只有25%的人口 , 只有25% 。
so , the nature of the building is that it looks at looking i mean that's its primary objective , both its program and its architectural conceit .	所以 , 建築物是建築物的建築物 , 像是建築物、建築物、建築物、建築物 。
and i went off on assignment and came back a week later , and father keane said , " i've got to talk to you about eunsook . "	我走了一週後 , 再回家 , 我說: 「 嗯 , 我要回家 。 」
the other thing we discovered is that people like to work on things that are important , and so naturally , people sort of migrate to the things that are high priorities .	另一件事是 , 人們發現 , 特別是 , 最重要的是 , 人們會創造出更好的東西 , 更有趣 , 更有趣 。
so i'm saying that if you took every car in the world and put it into your onefoot box , you would have the density of one nucleus .	所以我說 , 如果你把所有東西放在每個地方 , 只需要一顆星球 。
and here's the most phenomenal part of this , and for all of you who watch any sport event , you will see this phenomenon happen .	這裡最有趣的部分是你看到的 , 可能是你看到的 , 即使你看到這段影片 。
it borrowed very heavily during the bubble period of the japanese economy , to invest in real estate .	它很高興 , 很快地 , 中國的經濟學會很高興 , 還在美國的經濟發展中 。
those with hyperopia , or farsightedness , have the opposite problem: light is focused too far beyond the retina .	對於這些微生物而言 , 顯微鏡 , 不管是微笑的 , 微小的氧氣 , 不管是微笑的 。
so , what we're trying to do at the national geographic , finally , is , we believe that politicians will never accomplish anything .	所以 , 我們要去思考這個國家 , 去了解 , 不論是誰在政治上沒有任何人 。
and so we're drawn to places that have good edges , and if you don't supply the edges , people won't want to be there .	所以 , 若我們要做些什麼 , 不論是誰 , 不論是誰 , 不管是誰 。
i was in the grips of real loneliness back then , but i was surrounded by people all day , so it never occurred to me .	我很幸運的是 , 在我人生中 , 幾乎沒有任何人 , 但那時候 , 我一直都很興奮 。
i don't think it's enough to be able to put them on a spreadsheet , and look at numbers and say , yes , that's a good business .	我不認為 , 不論是誰 , 只能用這筆錢 , 說: 「 嗯 , 真是好好的 。
